PCTIME	PHB	RECORD	DEM0	DEM1	DEM2	DEM3	PWR0	PWR1	PWR2	PWR3	RF POWER	FREQUENCY
201625	0	0	20	39	3	32	-63892	-71302	-58478	-53662	-40	47.900000
201625	0	0	12	21	15	31	-63770	-71196	-58367	-53591	-40	47.900000
201625	0	0	14	13	-1	16	-63791	-71200	-58389	-53613	-40	47.900000
201625	0	0	19	17	5	23	-63863	-71256	-58444	-53656	-40	47.900000
201625	0	0	13	32	3	24	-63839	-71218	-58415	-53638	-40	47.900000
201625	0	0	2	6	0	15	-63848	-71247	-58424	-53625	-40	47.900000
201625	0	0	17	18	15	34	-63745	-71124	-58339	-53562	-40	47.900000
201625	0	0	8	21	9	31	-63848	-71242	-58419	-53641	-40	47.900000
201625	0	0	12	15	6	29	-63781	-71165	-58374	-53575	-40	47.900000
201625	0	0	3	19	-9	16	-63801	-71202	-58389	-53604	-40	47.900000
201625	0	0	-2	9	3	27	-63870	-71281	-58459	-53675	-40	47.900000
201625	0	0	14	23	5	26	-63858	-71247	-58424	-53648	-40	47.900000
201625	0	0	5	3	0	12	-63874	-71280	-58449	-53675	-40	47.900000
201625	0	0	17	27	-1	23	-63877	-71268	-58458	-53674	-40	47.900000
201625	0	0	-3	-1	2	18	-63886	-71255	-58447	-53649	-40	47.900000
201625	0	0	13	21	10	19	-63840	-71229	-58403	-53644	-40	47.900000
201625	0	0	-6	2	-17	9	-63803	-71186	-58380	-53618	-40	47.900000
201625	0	0	4	9	-1	13	-63913	-71303	-58479	-53710	-40	47.900000
201625	0	0	16	-3	3	7	-63873	-71274	-58450	-53672	-40	47.900000
201625	0	0	22	37	9	28	-63796	-71167	-58378	-53614	-40	47.900000
201625	0	0	-5	4	-1	24	-63750	-71140	-58343	-53577	-40	47.900000
201625	0	0	10	12	-12	13	-63795	-71186	-58380	-53608	-40	47.900000
201625	0	0	22	39	16	33	-63843	-71235	-58432	-53609	-40	47.900000
201625	0	0	27	25	6	19	-63862	-71259	-58454	-53649	-40	47.900000
201625	0	0	5	5	5	19	-63790	-71217	-58386	-53597	-40	47.900000
202624	0	0	29	20	6	23	-63704	-71102	-58306	-53514	-40	47.900000
202624	0	0	-3	2	-7	8	-63854	-71273	-58438	-53639	-40	47.900000
202624	0	0	-1	12	0	15	-63808	-71233	-58402	-53599	-40	47.900000
202624	0	0	9	10	2	17	-63839	-71243	-58416	-53605	-40	47.900000
202624	0	0	19	31	21	34	-63885	-71294	-58483	-53677	-40	47.900000
202624	0	0	21	30	16	34	-63953	-71366	-58526	-53710	-40	47.900000
202624	0	0	18	23	5	20	-63873	-71309	-58475	-53671	-40	47.900000
202624	0	0	26	35	11	23	-63857	-71297	-58451	-53647	-40	47.900000
202624	0	0	16	29	1	30	-63837	-71258	-58413	-53621	-40	47.900000
202624	0	0	26	31	15	32	-63898	-71337	-58487	-53689	-40	48.000000
202624	0	0	29	37	3	23	-63816	-71251	-58433	-53627	-40	48.000000
202624	0	0	20	27	7	23	-63767	-71188	-58353	-53556	-40	48.000000
202624	0	0	17	15	5	18	-63878	-71295	-58467	-53658	-40	48.000000
202624	0	0	15	11	-11	5	-63870	-71276	-58451	-53640	-40	48.000000
202624	0	0	29	32	10	27	-63805	-71190	-58384	-53578	-40	48.000000
202624	0	0	10	8	7	22	-63870	-71265	-58447	-53640	-40	48.000000
202624	0	0	8	22	3	26	-63851	-71251	-58431	-53643	-40	48.000000
202624	0	0	7	15	-3	16	-63940	-71358	-58522	-53708	-40	48.000000
202624	0	0	-2	5	-2	23	-63851	-71273	-58446	-53644	-40	48.000000
202624	0	0	13	18	7	25	-63812	-71195	-58384	-53589	-40	48.000000
202624	0	0	21	27	4	19	-63848	-71270	-58446	-53623	-40	48.000000
202624	0	0	5	11	12	22	-63813	-71202	-58397	-53569	-40	48.000000
202624	0	0	19	23	14	35	-63905	-71326	-58479	-53663	-40	48.000000
202624	0	0	-7	7	-8	7	-63927	-71366	-58497	-53695	-40	48.000000
202624	0	0	16	19	17	24	-63856	-71281	-58448	-53623	-40	48.000000
203624	0	0	8	33	-5	29	-63799	-71275	-58435	-53658	-40	48.000000
203624	0	0	9	16	2	21	-63803	-71289	-58423	-53646	-40	48.000000
203624	0	0	11	19	2	27	-63816	-71301	-58447	-53655	-40	48.000000
203624	0	0	12	26	12	28	-63787	-71262	-58413	-53629	-40	48.000000
203624	0	0	18	10	16	25	-63870	-71354	-58500	-53703	-40	48.000000
203624	0	0	14	6	4	12	-63838	-71305	-58453	-53667	-40	48.000000
203624	0	0	21	31	2	25	-63802	-71256	-58413	-53637	-40	48.000000
203624	0	0	-2	5	-15	22	-63936	-71445	-58568	-53784	-40	48.000000
203624	0	0	27	37	14	38	-63862	-71364	-58463	-53700	-40	48.000000
203624	0	0	15	19	15	28	-63922	-71432	-58516	-53736	-40	48.000000
203624	0	0	14	11	6	22	-64000	-71512	-58592	-53800	-40	48.000000
203624	0	0	21	36	14	41	-63904	-71402	-58489	-53728	-40	48.000000
203624	0	0	3	13	2	23	-63911	-71372	-58477	-53713	-40	48.000000
203624	0	0	8	22	1	28	-63871	-71348	-58460	-53705	-40	48.000000
203624	0	0	8	7	5	17	-63832	-71284	-58419	-53670	-40	48.000000
203624	0	0	-3	5	-13	0	-63774	-71213	-58387	-53627	-40	48.000000
203624	0	0	17	22	7	19	-63791	-71238	-58398	-53654	-40	48.000000
203624	0	0	19	37	15	35	-63883	-71352	-58494	-53716	-40	48.000000
203624	0	0	13	16	7	22	-63845	-71302	-58444	-53666	-40	48.000000
203624	0	0	6	16	1	21	-63836	-71287	-58448	-53676	-40	48.000000
203624	0	0	-9	-13	1	10	-63819	-71272	-58426	-53648	-40	48.000000
203624	0	0	20	21	25	32	-63772	-71215	-58381	-53620	-40	48.000000
203624	0	0	9	11	16	32	-63769	-71202	-58367	-53588	-40	48.000000
203624	0	0	17	21	3	23	-63743	-71213	-58354	-53591	-40	48.000000
203624	0	0	0	8	2	18	-63788	-71259	-58390	-53618	-40	48.000000
204624	0	0	16	25	-10	13	-63784	-71233	-58396	-53623	-40	48.000000
204624	0	0	3	10	4	19	-63848	-71331	-58454	-53688	-40	48.000000
204624	0	0	24	31	14	29	-63921	-71411	-58522	-53750	-40	48.000000
204624	0	0	9	8	2	14	-63853	-71302	-58440	-53671	-40	48.000000
204624	0	0	18	28	2	17	-63805	-71244	-58402	-53645	-40	48.000000
204624	0	0	15	25	5	24	-63881	-71324	-58474	-53698	-40	48.000000
204624	0	0	-5	19	-18	16	-63850	-71308	-58458	-53686	-40	48.000000
204624	0	0	7	21	-5	20	-63865	-71317	-58465	-53692	-40	48.000000
204624	0	0	5	2	-5	8	-63809	-71272	-58421	-53658	-40	48.000000
204624	0	0	-12	3	-21	8	-63666	-71082	-58279	-53518	-40	48.100000
204624	0	0	8	18	6	29	-63709	-71170	-58333	-53572	-40	48.100000
204624	0	0	16	26	13	30	-63786	-71241	-58381	-53629	-40	48.100000
204624	0	0	4	10	-3	22	-63725	-71176	-58342	-53571	-40	48.100000
204624	0	0	2	9	-7	8	-63703	-71155	-58327	-53561	-40	48.100000
204624	0	0	9	38	11	43	-63783	-71246	-58412	-53621	-40	48.100000
204624	0	0	1	14	0	25	-63730	-71177	-58336	-53565	-40	48.100000
204624	0	0	4	2	8	17	-63767	-71221	-58389	-53617	-40	48.100000
204624	0	0	17	18	2	22	-63834	-71287	-58433	-53655	-40	48.100000
204624	0	0	2	4	3	13	-63795	-71218	-58397	-53623	-40	48.100000
204624	0	0	12	9	9	17	-63823	-71253	-58427	-53654	-40	48.100000
204624	0	0	21	33	10	28	-63776	-71227	-58382	-53626	-40	48.100000
204624	0	0	7	8	13	26	-63880	-71352	-58474	-53705	-40	48.100000
204624	0	0	2	16	-5	24	-63801	-71242	-58418	-53646	-40	48.100000
204624	0	0	12	16	-1	18	-63743	-71176	-58354	-53584	-40	48.100000
204624	0	0	29	26	11	26	-63695	-71144	-58325	-53571	-40	48.100000
205624	0	0	10	25	-4	30	-63685	-71171	-58357	-53638	-40	48.100000
205624	0	0	14	28	8	35	-63743	-71215	-58407	-53645	-40	48.100000
205624	0	0	-1	11	-8	20	-63802	-71257	-58458	-53692	-40	48.100000
205624	0	0	13	22	1	23	-63805	-71326	-58486	-53713	-40	48.100000
205624	0	0	4	6	-4	8	-63755	-71235	-58411	-53652	-40	48.100000
205624	0	0	18	24	2	23	-63755	-71239	-58421	-53661	-40	48.100000
205624	0	0	1	3	-21	2	-63652	-71115	-58308	-53570	-40	48.100000
205624	0	0	21	21	16	26	-63698	-71161	-58360	-53617	-40	48.100000
205624	0	0	12	20	2	23	-63799	-71265	-58443	-53693	-40	48.100000
205624	0	0	18	26	12	31	-63699	-71177	-58362	-53616	-40	48.100000
205624	0	0	15	27	-4	25	-63707	-71174	-58380	-53631	-40	48.100000
205624	0	0	4	9	7	23	-63720	-71215	-58406	-53655	-40	48.100000
205624	0	0	7	22	2	26	-63789	-71270	-58453	-53703	-40	48.100000
205624	0	0	5	13	10	23	-63700	-71197	-58375	-53619	-40	48.100000
205624	0	0	7	4	-15	6	-63716	-71205	-58368	-53627	-40	48.100000
205624	0	0	18	28	13	36	-63665	-71126	-58343	-53601	-40	48.100000
205624	0	0	4	11	-11	8	-63684	-71172	-58343	-53593	-40	48.100000
205624	0	0	10	19	-3	21	-63678	-71158	-58341	-53597	-40	48.100000
205624	0	0	19	21	17	26	-63810	-71326	-58466	-53702	-40	48.100000
205624	0	0	10	15	-6	15	-63611	-71094	-58281	-53547	-40	48.100000
205624	0	0	-2	7	-7	14	-63617	-71076	-58287	-53548	-40	48.100000
205624	0	0	7	24	-3	23	-63672	-71140	-58375	-53616	-40	48.100000
205624	0	0	16	8	-1	10	-63752	-71245	-58418	-53663	-40	48.100000
205624	0	0	-9	-8	-9	12	-63700	-71184	-58385	-53615	-40	48.100000
205624	0	0	3	14	1	17	-63725	-71189	-58393	-53609	-40	48.100000
206624	0	0	25	48	12	35	-63659	-71120	-58351	-53579	-40	48.100000
206624	0	0	8	17	-11	17	-63721	-71190	-58391	-53614	-40	48.100000
206624	0	0	11	18	5	26	-63685	-71159	-58364	-53600	-40	48.100000
206624	0	0	22	27	7	29	-63737	-71190	-58412	-53643	-40	48.100000
206624	0	0	14	33	-8	29	-63782	-71238	-58448	-53669	-40	48.100000
206624	0	0	13	21	3	18	-63760	-71222	-58405	-53649	-40	48.100000
206624	0	0	-2	4	-15	5	-63743	-71233	-58403	-53649	-40	48.100000
206624	0	0	22	27	-1	19	-63723	-71195	-58368	-53630	-40	48.100000
206624	0	0	23	29	7	26	-63745	-71243	-58408	-53669	-40	48.200000
206624	0	0	8	22	-6	28	-63783	-71257	-58418	-53684	-40	48.200000
206624	0	0	15	26	9	38	-63776	-71277	-58415	-53685	-40	48.200000
206624	0	0	11	16	0	13	-63850	-71337	-58476	-53740	-40	48.200000
206624	0	0	4	10	-14	14	-63762	-71235	-58403	-53676	-40	48.200000
206624	0	0	9	21	-2	23	-63834	-71304	-58439	-53721	-40	48.200000
206624	0	0	2	23	8	42	-63753	-71225	-58421	-53693	-40	48.200000
206624	0	0	17	22	-7	11	-63753	-71215	-58393	-53671	-40	48.200000
206624	0	0	14	25	12	23	-63816	-71290	-58447	-53717	-40	48.200000
206624	0	0	18	19	8	22	-63886	-71366	-58519	-53781	-40	48.200000
206624	0	0	11	23	1	27	-63758	-71233	-58420	-53684	-40	48.200000
206624	0	0	-2	30	1	36	-63816	-71304	-58438	-53717	-40	48.200000
206624	0	0	3	18	-6	16	-63898	-71398	-58522	-53784	-40	48.200000
206624	0	0	6	14	5	14	-63774	-71246	-58411	-53673	-40	48.200000
206624	0	0	-6	23	-7	31	-63774	-71246	-58424	-53679	-40	48.200000
206624	0	0	1	-6	7	15	-63764	-71213	-58394	-53646	-40	48.200000
206624	0	0	7	23	0	27	-63745	-71207	-58392	-53640	-40	48.200000
207624	0	0	19	29	9	38	-63650	-71185	-58361	-53674	-40	48.200000
207624	0	0	3	15	-17	16	-63591	-71142	-58314	-53633	-40	48.200000
207624	0	0	20	20	17	34	-63569	-71116	-58309	-53638	-40	48.200000
207624	0	0	6	11	-16	10	-63557	-71125	-58290	-53629	-40	48.200000
207624	0	0	11	9	11	13	-63525	-71066	-58275	-53610	-40	48.200000
207624	0	0	10	27	8	28	-63602	-71160	-58337	-53674	-40	48.200000
207624	0	0	21	38	4	28	-63563	-71092	-58289	-53630	-40	48.200000
207624	0	0	25	25	7	28	-63595	-71146	-58333	-53668	-40	48.200000
207624	0	0	22	21	14	33	-63571	-71090	-58290	-53644	-40	48.200000
207624	0	0	4	19	-15	21	-63571	-71118	-58302	-53664	-40	48.200000
207624	0	0	35	35	19	32	-63476	-70998	-58229	-53570	-40	48.200000
207624	0	0	-2	15	-2	24	-63502	-71037	-58256	-53600	-40	48.200000
207624	0	0	19	24	4	20	-63523	-71091	-58271	-53621	-40	48.200000
207624	0	0	14	24	1	26	-63678	-71258	-58420	-53742	-40	48.200000
207624	0	0	14	19	-4	20	-63615	-71204	-58358	-53691	-40	48.200000
207624	0	0	36	44	30	48	-63582	-71148	-58323	-53650	-40	48.200000
207624	0	0	21	19	11	13	-63605	-71156	-58353	-53665	-40	48.200000
207624	0	0	22	14	13	19	-63531	-71105	-58274	-53613	-40	48.200000
207624	0	0	17	23	12	21	-63627	-71195	-58365	-53677	-40	48.200000
207624	0	0	3	16	-10	17	-63614	-71182	-58348	-53676	-40	48.200000
207624	0	0	15	29	8	19	-63589	-71119	-58317	-53644	-40	48.200000
207624	0	0	2	18	-6	22	-63500	-71039	-58247	-53594	-40	48.200000
207624	0	0	13	23	7	31	-63630	-71170	-58364	-53674	-40	48.200000
207624	0	0	7	16	-2	16	-63523	-71081	-58275	-53597	-40	48.200000
207624	0	0	17	17	12	22	-63545	-71081	-58285	-53597	-40	48.200000
208624	0	0	18	31	15	34	-63481	-70994	-58214	-53539	-40	48.200000
208624	0	0	-7	-12	-18	8	-63479	-71013	-58222	-53549	-40	48.200000
208624	0	0	10	32	2	34	-63489	-71029	-58229	-53540	-40	48.200000
208624	0	0	24	34	8	29	-63568	-71108	-58288	-53592	-40	48.200000
208624	0	0	10	7	-6	11	-63548	-71085	-58291	-53601	-40	48.200000
208624	0	0	16	22	19	37	-63545	-71081	-58289	-53607	-40	48.200000
208624	0	0	17	27	1	21	-63545	-71087	-58289	-53616	-40	48.200000
208624	0	0	14	18	10	24	-63551	-71089	-58305	-53626	-40	48.200000
208624	0	0	7	18	5	25	-63558	-71099	-58301	-53617	-40	48.200000
208624	0	0	11	19	2	24	-63531	-71073	-58275	-53596	-40	48.300000
208624	0	0	10	7	-2	20	-63487	-71012	-58239	-53558	-40	48.300000
208624	0	0	12	19	-2	24	-63566	-71113	-58309	-53619	-40	48.300000
208624	0	0	13	18	-2	15	-63466	-71001	-58228	-53538	-40	48.300000
208624	0	0	18	12	-4	15	-63498	-71024	-58236	-53548	-40	48.300000
208624	0	0	15	26	0	27	-63522	-71071	-58261	-53595	-40	48.300000
208624	0	0	5	12	1	16	-63671	-71222	-58383	-53696	-40	48.300000
208624	0	0	12	29	4	27	-63652	-71206	-58387	-53686	-40	48.300000
208624	0	0	23	33	20	31	-63510	-71061	-58236	-53564	-40	48.300000
208624	0	0	7	9	-4	11	-63481	-71021	-58222	-53529	-40	48.300000
208624	0	0	7	21	-11	18	-63554	-71118	-58277	-53596	-40	48.300000
208624	0	0	6	17	-5	16	-63556	-71113	-58282	-53604	-40	48.300000
208624	0	0	14	36	-4	23	-63476	-71054	-58225	-53571	-40	48.300000
208624	0	0	-1	1	-4	11	-63563	-71135	-58294	-53627	-40	48.300000
208624	0	0	23	8	14	21	-63496	-71064	-58239	-53575	-40	48.300000
208624	0	0	12	15	1	12	-63542	-71115	-58285	-53605	-40	48.300000
209624	0	0	13	20	5	31	-63450	-71027	-58253	-53625	-40	48.300000
209624	0	0	8	11	-2	18	-63418	-71016	-58227	-53602	-40	48.300000
209624	0	0	2	19	0	31	-63444	-71034	-58247	-53597	-40	48.300000
209624	0	0	12	26	12	38	-63386	-70969	-58187	-53544	-40	48.300000
209624	0	0	2	12	-8	16	-63482	-71103	-58297	-53642	-40	48.300000
209624	0	0	28	40	15	31	-63456	-71069	-58250	-53608	-40	48.300000
209624	0	0	13	34	7	38	-63506	-71147	-58313	-53661	-40	48.300000
209624	0	0	18	14	2	13	-63432	-71051	-58271	-53625	-40	48.300000
209624	0	0	4	12	-3	26	-63462	-71123	-58265	-53632	-40	48.300000
209624	0	0	16	24	4	26	-63355	-70977	-58164	-53546	-40	48.300000
209624	0	0	18	16	-9	11	-63338	-70936	-58155	-53534	-40	48.300000
209624	0	0	10	15	5	21	-63277	-70863	-58074	-53474	-40	48.300000
209624	0	0	7	14	-5	18	-63287	-70868	-58090	-53487	-40	48.300000
209624	0	0	9	24	19	35	-63316	-70933	-58113	-53501	-40	48.300000
209624	0	0	6	19	-14	18	-63400	-71013	-58186	-53571	-40	48.300000
209624	0	0	6	20	7	36	-63468	-71074	-58279	-53625	-40	48.300000
209624	0	0	10	20	2	24	-63465	-71106	-58273	-53649	-40	48.300000
209624	0	0	8	26	6	37	-63431	-71050	-58222	-53577	-40	48.300000
209624	0	0	-6	0	-13	3	-63432	-71059	-58234	-53595	-40	48.300000
209624	0	0	19	34	0	32	-63427	-71047	-58228	-53580	-40	48.300000
209624	0	0	18	18	10	21	-63499	-71133	-58296	-53645	-40	48.300000
209624	0	0	3	0	0	14	-63504	-71119	-58300	-53655	-40	48.300000
209624	0	0	17	25	9	25	-63525	-71138	-58306	-53665	-40	48.300000
209624	0	0	13	18	-1	24	-63474	-71073	-58246	-53600	-40	48.300000
209624	0	0	1	10	-2	17	-63463	-71077	-58260	-53616	-40	48.300000
210624	0	0	8	26	5	35	-63503	-71103	-58304	-53644	-40	48.300000
210624	0	0	2	14	-12	14	-63470	-71099	-58271	-53618	-40	48.300000
210624	0	0	15	21	6	27	-63509	-71121	-58310	-53641	-40	48.300000
210624	0	0	24	31	11	30	-63543	-71160	-58333	-53671	-40	48.300000
210624	0	0	18	21	11	32	-63475	-71110	-58270	-53620	-40	48.300000
210624	0	0	3	21	-9	21	-63446	-71066	-58231	-53581	-40	48.300000
210624	0	0	3	20	6	25	-63494	-71126	-58274	-53626	-40	48.300000
210624	0	0	24	30	24	32	-63404	-71032	-58212	-53569	-40	48.300000
210624	0	0	-5	10	-7	20	-63478	-71102	-58273	-53636	-40	48.400000
210624	0	0	19	23	-4	17	-63563	-71191	-58366	-53701	-40	48.400000
210624	0	0	17	37	7	42	-63517	-71169	-58307	-53659	-40	48.400000
210624	0	0	5	13	-5	19	-63445	-71068	-58255	-53635	-40	48.400000
210624	0	0	16	21	10	22	-63450	-71046	-58241	-53618	-40	48.400000
210624	0	0	3	11	12	30	-63498	-71109	-58290	-53660	-40	48.400000
210624	0	0	14	29	-2	23	-63465	-71061	-58259	-53620	-40	48.400000
210624	0	0	22	35	8	30	-63437	-71064	-58228	-53601	-40	48.400000
210624	0	0	37	40	14	29	-63443	-71055	-58242	-53621	-40	48.400000
210624	0	0	9	9	-5	8	-63487	-71091	-58300	-53660	-40	48.400000
210624	0	0	9	21	-2	23	-63357	-70955	-58171	-53545	-40	48.400000
210624	0	0	14	27	8	29	-63423	-71048	-58239	-53580	-40	48.400000
210624	0	0	9	21	8	18	-63522	-71122	-58325	-53655	-40	48.400000
210624	0	0	15	22	0	21	-63494	-71093	-58320	-53633	-40	48.400000
210624	0	0	0	2	-7	14	-63438	-71017	-58237	-53606	-40	48.400000
210624	0	0	4	14	-4	20	-63480	-71087	-58301	-53643	-40	48.400000
210624	0	0	11	21	-4	14	-63550	-71177	-58330	-53701	-40	48.400000
211625	0	0	32	38	14	31	-63405	-71062	-58271	-53665	-40	48.400000
211625	0	0	10	24	4	31	-63423	-71074	-58276	-53682	-40	48.400000
211625	0	0	2	2	8	22	-63361	-70994	-58237	-53629	-40	48.400000
211625	0	0	8	16	2	26	-63369	-70977	-58235	-53621	-40	48.400000
211625	0	0	-2	12	1	29	-63389	-71036	-58254	-53641	-40	48.400000
211625	0	0	0	14	-5	19	-63321	-70933	-58175	-53594	-40	48.400000
211625	0	0	23	29	3	23	-63401	-71011	-58262	-53656	-40	48.400000
211625	0	0	1	6	-3	16	-63393	-71012	-58263	-53670	-40	48.400000
211625	0	0	11	17	-5	15	-63425	-71085	-58288	-53693	-40	48.400000
211625	0	0	17	14	14	29	-63465	-71079	-58320	-53707	-40	48.400000
211625	0	0	21	21	5	23	-63488	-71133	-58338	-53740	-40	48.400000
211625	0	0	3	13	6	25	-63503	-71159	-58348	-53736	-40	48.400000
211625	0	0	0	9	-6	15	-63480	-71104	-58343	-53720	-40	48.400000
211625	0	0	-7	-4	-8	12	-63424	-71066	-58279	-53691	-40	48.400000
211625	0	0	15	17	-3	7	-63314	-70936	-58175	-53596	-40	48.400000
211625	0	0	13	17	4	21	-63480	-71111	-58339	-53730	-40	48.400000
211625	0	0	3	15	4	18	-63386	-71016	-58255	-53650	-40	48.400000
211625	0	0	15	31	1	28	-63399	-71013	-58249	-53656	-40	48.400000
211625	0	0	20	28	6	24	-63396	-71012	-58275	-53678	-40	48.400000
211625	0	0	14	13	11	23	-63341	-70964	-58219	-53630	-40	48.400000
211625	0	0	11	16	9	26	-63415	-71043	-58289	-53690	-40	48.400000
211625	0	0	11	24	12	33	-63417	-71021	-58276	-53694	-40	48.400000
211625	0	0	12	32	-2	25	-63399	-71027	-58272	-53680	-40	48.400000
211625	0	0	14	26	-3	22	-63475	-71095	-58329	-53730	-40	48.400000
211625	0	0	-12	10	-13	22	-63420	-71055	-58280	-53706	-40	48.400000
212624	0	0	10	12	9	24	-63347	-70957	-58200	-53626	-40	48.400000
212624	0	0	37	39	18	41	-63389	-70985	-58246	-53660	-40	48.400000
212624	0	0	21	22	1	17	-63432	-71038	-58301	-53699	-40	48.400000
212624	0	0	23	31	11	24	-63478	-71094	-58330	-53731	-40	48.400000
212624	0	0	4	5	4	12	-63375	-71007	-58231	-53649	-40	48.400000
212624	0	0	4	23	-14	21	-63384	-71018	-58249	-53664	-40	48.400000
212624	0	0	13	13	8	21	-63420	-71049	-58276	-53682	-40	48.400000
212624	0	0	3	11	-1	24	-63353	-70974	-58208	-53637	-40	48.400000
212624	0	0	-6	-8	0	22	-63436	-71057	-58278	-53685	-40	48.500000
212624	0	0	23	33	13	32	-63428	-71056	-58273	-53686	-40	48.500000
212624	0	0	19	15	7	19	-63429	-71078	-58287	-53707	-40	48.500000
212624	0	0	15	21	3	24	-63389	-71024	-58243	-53670	-40	48.500000
212624	0	0	22	21	22	30	-63354	-70977	-58216	-53634	-40	48.500000
212624	0	0	9	13	1	19	-63292	-70883	-58146	-53592	-40	48.500000
212624	0	0	-4	8	-8	20	-63288	-70892	-58155	-53591	-40	48.500000
212624	0	0	-3	14	4	30	-63361	-70994	-58210	-53640	-40	48.500000
212624	0	0	5	20	-6	25	-63424	-71046	-58265	-53686	-40	48.500000
212624	0	0	6	18	6	31	-63406	-71050	-58246	-53675	-40	48.500000
212624	0	0	5	20	-5	20	-63363	-71001	-58227	-53635	-40	48.500000
212624	0	0	20	31	8	29	-63368	-70982	-58214	-53637	-40	48.500000
212624	0	0	-2	20	-2	20	-63313	-70918	-58180	-53601	-40	48.500000
212624	0	0	1	10	-4	18	-63354	-70985	-58213	-53633	-40	48.500000
212624	0	0	15	25	12	23	-63282	-70909	-58150	-53571	-40	48.500000
212624	0	0	24	38	12	34	-63310	-70931	-58175	-53584	-40	48.500000
212624	0	0	18	32	6	40	-63339	-70963	-58202	-53625	-40	48.500000
213625	0	0	22	26	13	25	-63238	-70867	-58161	-53593	-40	48.500000
213625	0	0	18	26	-2	27	-63254	-70902	-58218	-53665	-40	48.500000
213625	0	0	14	11	-7	15	-63277	-70914	-58221	-53675	-40	48.500000
213625	0	0	1	10	-8	10	-63244	-70903	-58193	-53647	-40	48.500000
213625	0	0	15	34	7	26	-63151	-70805	-58105	-53576	-40	48.500000
213625	0	0	5	18	-6	14	-63188	-70851	-58157	-53608	-40	48.500000
213625	0	0	30	33	19	30	-63238	-70903	-58177	-53624	-40	48.500000
213625	0	0	3	21	-4	22	-63178	-70839	-58136	-53588	-40	48.500000
213625	0	0	18	23	6	25	-63194	-70842	-58137	-53592	-40	48.500000
213625	0	0	1	9	8	21	-63314	-71017	-58254	-53706	-40	48.500000
213625	0	0	2	7	-2	24	-63226	-70909	-58178	-53645	-40	48.500000
213625	0	0	-5	2	-2	14	-63234	-70897	-58186	-53639	-40	48.500000
213625	0	0	-4	-2	-5	18	-63215	-70867	-58155	-53622	-40	48.500000
213625	0	0	-4	12	-6	23	-63122	-70796	-58085	-53544	-40	48.500000
213625	0	0	4	12	11	22	-63232	-70898	-58169	-53628	-40	48.500000
213625	0	0	-2	19	-10	14	-63259	-70917	-58194	-53647	-40	48.500000
213625	0	0	29	32	8	15	-63228	-70858	-58166	-53633	-40	48.500000
213625	0	0	14	29	6	27	-63241	-70919	-58190	-53656	-40	48.500000
213625	0	0	-2	13	-9	19	-63280	-70961	-58212	-53686	-40	48.500000
213625	0	0	6	4	13	25	-63231	-70917	-58172	-53639	-40	48.500000
213625	0	0	-9	5	-3	26	-63276	-70917	-58203	-53652	-40	48.500000
213625	0	0	10	6	9	18	-63194	-70836	-58127	-53595	-40	48.500000
213625	0	0	31	43	12	33	-63254	-70909	-58190	-53644	-40	48.500000
213625	0	0	28	36	20	26	-63230	-70868	-58181	-53620	-40	48.500000
213625	0	0	-4	-2	-6	10	-63247	-70883	-58176	-53630	-40	48.500000
214624	0	0	14	18	-7	24	-63245	-70873	-58165	-53615	-40	48.500000
214624	0	0	22	21	2	15	-63218	-70826	-58161	-53600	-40	48.500000
214624	0	0	5	21	5	29	-63272	-70909	-58202	-53646	-40	48.500000
214624	0	0	18	33	-1	20	-63345	-70999	-58289	-53708	-40	48.500000
214624	0	0	8	26	-1	27	-63256	-70917	-58190	-53639	-40	48.500000
214624	0	0	17	22	12	34	-63244	-70877	-58182	-53633	-40	48.500000
214624	0	0	23	40	6	28	-63221	-70865	-58172	-53618	-40	48.500000
214624	0	0	6	17	-7	11	-63277	-70950	-58228	-53669	-40	48.500000
214624	0	0	10	8	3	20	-63158	-70804	-58112	-53564	-40	48.500000
214624	0	0	7	19	-4	23	-63253	-70918	-58203	-53638	-40	48.500000
214624	0	0	24	23	10	23	-63189	-70852	-58142	-53590	-40	48.500000
214624	0	0	11	24	2	24	-63195	-70839	-58135	-53576	-40	48.500000
214624	0	0	8	24	-9	16	-63176	-70843	-58127	-53577	-40	48.500000
214624	0	0	-3	2	-4	16	-63141	-70785	-58079	-53542	-40	48.500000
214624	0	0	8	22	0	21	-63139	-70807	-58096	-53559	-40	48.500000
214624	0	0	21	23	8	29	-63180	-70839	-58134	-53594	-40	48.500000
214624	0	0	4	1	-3	10	-63265	-70947	-58211	-53655	-40	48.500000
214624	0	0	1	12	-7	14	-63119	-70783	-58068	-53529	-40	48.500000
214624	0	0	16	26	9	26	-63298	-70993	-58231	-53668	-40	48.500000
214624	0	0	19	35	6	32	-63123	-70783	-58083	-53534	-40	48.500000
214624	0	0	24	35	21	39	-63068	-70709	-58043	-53502	-40	48.500000
214624	0	0	14	10	-3	8	-63200	-70847	-58152	-53599	-40	48.500000
214624	0	0	12	32	5	33	-63172	-70832	-58121	-53570	-40	48.500000
214624	0	0	16	16	-1	16	-63237	-70893	-58197	-53624	-40	48.500000
214624	0	0	19	27	11	33	-63244	-70908	-58185	-53623	-40	48.600000
215618	0	0	3	18	4	29	-63117	-70790	-58134	-53602	-40	48.600000
215618	0	0	13	12	7	12	-63089	-70754	-58105	-53574	-40	48.600000
